Time(UTC+01:00),Futures Trading Pair,Direction,Leverage,Order Type,Order Qty (Cont.),Filled Qty (Cont.),Order Qty (Crypto),Filled Qty (Crypto),Order Qty (Amount),Filled Qty (Amount),Order Price,Average Filled Price,Closing PNL,Trading Fee,Fee-payment Crypto,Status
2025-02-24 21:35:13,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.764,8.764,8.764e-05,8.764e-05,0.045,0,USDT,FINISHED
2025-02-24 21:35:15,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.764,8.764,8.764e-05,8.764e-05,0.0,0,USDT,FINISHED
2025-02-24 21:59:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.7,8.7,8.7e-05,8.7e-05,0.064,0,USDT,FINISHED
2025-02-24 21:59:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.7,8.7,8.7e-05,8.7e-05,0.0,0,USDT,FINISHED
2025-02-24 22:17:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.696,8.696,8.696e-05,8.696e-05,-0.004,0,USDT,FINISHED
2025-02-24 22:17:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.699,8.699,8.699e-05,8.699e-05,0.0,0,USDT,FINISHED
2025-02-24 22:44:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.737,8.737,8.737e-05,8.737e-05,-0.038,0,USDT,FINISHED
2025-02-24 22:44:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.737,8.737,8.737e-05,8.737e-05,0.0,0,USDT,FINISHED
2025-02-24 23:20:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.39,8.39,8.39e-05,8.39e-05,-0.347,0,USDT,FINISHED
2025-02-24 23:20:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.384,8.384,8.384e-05,8.384e-05,0.0,0,USDT,FINISHED
2025-02-24 23:46:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.403,8.403,8.403e-05,8.403e-05,-0.019,0,USDT,FINISHED
2025-02-24 23:46:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.402,8.402,8.402e-05,8.402e-05,0.0,0,USDT,FINISHED
2025-02-25 00:10:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.308,8.308,8.308e-05,8.308e-05,-0.094,0,USDT,FINISHED
2025-02-25 00:10:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.308,8.308,8.308e-05,8.308e-05,0.0,0,USDT,FINISHED
2025-02-25 00:26:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.235,8.235,8.235e-05,8.235e-05,0.073,0,USDT,FINISHED
2025-02-25 00:26:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.235,8.235,8.235e-05,8.235e-05,0.0,0,USDT,FINISHED
2025-02-25 00:41:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.254,8.254,8.254e-05,8.254e-05,0.019,0,USDT,FINISHED
2025-02-25 00:41:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.254,8.254,8.254e-05,8.254e-05,0.0,0,USDT,FINISHED
2025-02-25 01:08:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.144,8.144,8.144e-05,8.144e-05,0.11,0,USDT,FINISHED
2025-02-25 01:08:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.147,8.147,8.147e-05,8.147e-05,0.0,0,USDT,FINISHED
2025-02-25 01:20:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.24,8.24,8.24e-05,8.24e-05,0.093,0,USDT,FINISHED
2025-02-25 01:20:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.24,8.24,8.24e-05,8.24e-05,0.0,0,USDT,FINISHED
2025-02-25 01:38:15,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.186,8.186,8.186e-05,8.186e-05,0.054,0,USDT,FINISHED
2025-02-25 01:38:16,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.184,8.184,8.184e-05,8.184e-05,0.0,0,USDT,FINISHED
2025-02-25 01:51:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.225,8.225,8.225e-05,8.225e-05,0.041,0,USDT,FINISHED
2025-02-25 01:51:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.222,8.222,8.222e-05,8.222e-05,0.0,0,USDT,FINISHED
2025-02-25 02:01:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.115,8.115,8.115e-05,8.115e-05,0.107,0,USDT,FINISHED
2025-02-25 02:01:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.112,8.112,8.112e-05,8.112e-05,0.0,0,USDT,FINISHED
2025-02-25 02:16:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.124,8.124,8.124e-05,8.124e-05,0.012,0,USDT,FINISHED
2025-02-25 02:16:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.124,8.124,8.124e-05,8.124e-05,0.0,0,USDT,FINISHED
2025-02-25 02:46:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.118,8.118,8.118e-05,8.118e-05,0.006,0,USDT,FINISHED
2025-02-25 02:46:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.118,8.118,8.118e-05,8.118e-05,0.0,0,USDT,FINISHED
2025-02-25 03:02:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.119,8.119,8.119e-05,8.119e-05,0.001,0,USDT,FINISHED
2025-02-25 03:02:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.121,8.121,8.121e-05,8.121e-05,0.0,0,USDT,FINISHED
2025-02-25 03:16:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.049,8.049,8.049e-05,8.049e-05,0.072,0,USDT,FINISHED
2025-02-25 03:16:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.047,8.047,8.047e-05,8.047e-05,0.0,0,USDT,FINISHED
2025-02-25 03:31:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.061,8.061,8.061e-05,8.061e-05,0.014,0,USDT,FINISHED
2025-02-25 03:31:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.058,8.058,8.058e-05,8.058e-05,0.0,0,USDT,FINISHED
2025-02-25 04:07:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.197,8.197,8.197e-05,8.197e-05,-0.139,0,USDT,FINISHED
2025-02-25 04:07:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.197,8.197,8.197e-05,8.197e-05,0.0,0,USDT,FINISHED
2025-02-25 04:15:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.2,8.2,8.2e-05,8.2e-05,0.003,0,USDT,FINISHED
2025-02-25 04:15:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.203,8.203,8.203e-05,8.203e-05,0.0,0,USDT,FINISHED
2025-02-25 04:16:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.215,8.215,8.215e-05,8.215e-05,-0.012,0,USDT,FINISHED
2025-02-25 04:16:16,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.217,8.217,8.217e-05,8.217e-05,0.0,0,USDT,FINISHED
2025-02-25 04:19:16,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.189,8.189,8.189e-05,8.189e-05,-0.028,0,USDT,FINISHED
2025-02-25 04:19:17,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.189,8.189,8.189e-05,8.189e-05,0.0,0,USDT,FINISHED
2025-02-25 05:00:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.148,8.148,8.148e-05,8.148e-05,0.041,0,USDT,FINISHED
2025-02-25 05:00:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.145,8.145,8.145e-05,8.145e-05,0.0,0,USDT,FINISHED
2025-02-25 05:16:18,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.154,8.154,8.154e-05,8.154e-05,0.009,0,USDT,FINISHED
2025-02-25 05:16:19,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.154,8.154,8.154e-05,8.154e-05,0.0,0,USDT,FINISHED
2025-02-25 05:32:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.111,8.111,8.111e-05,8.111e-05,0.043,0,USDT,FINISHED
2025-02-25 05:32:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.111,8.111,8.111e-05,8.111e-05,0.0,0,USDT,FINISHED
2025-02-25 05:45:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.107,8.107,8.107e-05,8.107e-05,-0.004,0,USDT,FINISHED
2025-02-25 05:45:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.107,8.107,8.107e-05,8.107e-05,0.0,0,USDT,FINISHED
2025-02-25 06:03:13,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.078,8.078,8.078e-05,8.078e-05,0.029,0,USDT,FINISHED
2025-02-25 06:03:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.083,8.083,8.083e-05,8.083e-05,0.0,0,USDT,FINISHED
2025-02-25 06:07:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.161,8.161,8.161e-05,8.161e-05,0.078,0,USDT,FINISHED
2025-02-25 06:07:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.172,8.172,8.172e-05,8.172e-05,0.0,0,USDT,FINISHED
2025-02-25 06:51:15,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.222,8.222,8.222e-05,8.222e-05,-0.05,0,USDT,FINISHED
2025-02-25 06:51:16,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.224,8.224,8.224e-05,8.224e-05,0.0,0,USDT,FINISHED
2025-02-25 07:20:17,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.173,8.173,8.173e-05,8.173e-05,-0.051,0,USDT,FINISHED
2025-02-25 07:20:19,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.179,8.179,8.179e-05,8.179e-05,0.0,0,USDT,FINISHED
2025-02-25 07:35:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.143,8.143,8.143e-05,8.143e-05,0.036,0,USDT,FINISHED
2025-02-25 07:35:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.143,8.143,8.143e-05,8.143e-05,0.0,0,USDT,FINISHED
2025-02-25 07:38:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.17,8.17,8.17e-05,8.17e-05,0.027,0,USDT,FINISHED
2025-02-25 07:38:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.17,8.17,8.17e-05,8.17e-05,0.0,0,USDT,FINISHED
2025-02-25 08:00:13,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.122,8.122,8.122e-05,8.122e-05,0.048,0,USDT,FINISHED
2025-02-25 08:00:14,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.128,8.128,8.128e-05,8.128e-05,0.0,0,USDT,FINISHED
2025-02-25 08:20:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.01,8.01,8.01e-05,8.01e-05,-0.118,0,USDT,FINISHED
2025-02-25 08:20:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.012,8.012,8.012e-05,8.012e-05,0.0,0,USDT,FINISHED
2025-02-25 08:27:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.828,7.828,7.828e-05,7.828e-05,0.184,0,USDT,FINISHED
2025-02-25 08:27:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.838,7.838,7.838e-05,7.838e-05,0.0,0,USDT,FINISHED
2025-02-25 08:40:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.856,7.856,7.856e-05,7.856e-05,0.018,0,USDT,FINISHED
2025-02-25 08:40:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.861,7.861,7.861e-05,7.861e-05,0.0,0,USDT,FINISHED
2025-02-25 09:34:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.086,8.086,8.086e-05,8.086e-05,-0.225,0,USDT,FINISHED
2025-02-25 09:34:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.08,8.08,8.08e-05,8.08e-05,0.0,0,USDT,FINISHED
2025-02-25 09:47:02,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.076,8.076,8.076e-05,8.076e-05,-0.004,0,USDT,FINISHED
2025-02-25 09:47:03,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.07,8.07,8.07e-05,8.07e-05,0.0,0,USDT,FINISHED
2025-02-25 10:17:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.014,8.014,8.014e-05,8.014e-05,0.056,0,USDT,FINISHED
2025-02-25 10:17:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.008,8.008,8.008e-05,8.008e-05,0.0,0,USDT,FINISHED
2025-02-25 10:36:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.962,7.962,7.962e-05,7.962e-05,-0.046,0,USDT,FINISHED
2025-02-25 10:36:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.965,7.965,7.965e-05,7.965e-05,0.0,0,USDT,FINISHED
2025-02-25 11:00:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.969,7.969,7.969e-05,7.969e-05,-0.004,0,USDT,FINISHED
2025-02-25 11:00:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.969,7.969,7.969e-05,7.969e-05,0.0,0,USDT,FINISHED
2025-02-25 11:04:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.005,8.005,8.005e-05,8.005e-05,0.036,0,USDT,FINISHED
2025-02-25 11:04:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.008,8.008,8.008e-05,8.008e-05,0.0,0,USDT,FINISHED
